Date,Open,High,Low,Close,Volume
9/19/1991,0.37792,0.379801,0.372528,0.374364,211646307
9/20/1991,0.374364,0.383684,0.372528,0.380678,223290029
9/23/1991,0.376156,0.381959,0.370539,0.372528,104035396
9/24/1991,0.372528,0.37919,0.36292,0.37792,125913785
9/25/1991,0.37792,0.379801,0.370539,0.379801,64638297
9/26/1991,0.37792,0.37792,0.368635,0.376156,84522953
9/27/1991,0.376156,0.381959,0.366813,0.368635,74540739
9/30/1991,0.370539,0.374364,0.368635,0.372528,75005985
10/1/1991,0.370539,0.38541,0.368635,0.381959,155913539
10/2/1991,0.38944,0.38944,0.372528,0.374364,21346734
10/3/1991,0.376156,0.376156,0.35752,0.359243,214809740
10/4/1991,0.361147,0.366813,0.35752,0.36292,94199380
10/7/1991,0.361147,0.366813,0.35752,0.362072,76787051
10/8/1991,0.362072,0.364774,0.349724,0.36292,204428836
10/9/1991,0.36292,0.366813,0.359243,0.361147,157535179
10/10/1991,0.366813,0.368635,0.351794,0.359243,186577832
10/11/1991,0.362072,0.367653,0.349724,0.364774,142475463
10/14/1991,0.368635,0.37792,0.366813,0.375298,132772388
10/15/1991,0.379801,0.394801,0.376156,0.394801,342039504
10/16/1991,0.394801,0.406272,0.393047,0.402694,238389566
10/17/1991,0.398745,0.400497,0.387655,0.394153,179931948
10/18/1991,0.414727,0.417684,0.409831,0.413851,530438313
10/21/1991,0.415545,0.420454,0.408098,0.411989,138487945
10/22/1991,0.417684,0.423104,0.409831,0.409831,247095732
10/23/1991,0.413851,0.415545,0.396941,0.39961,200361522
10/24/1991,0.398745,0.400497,0.387655,0.39211,211127930
10/25/1991,0.38944,0.393047,0.381959,0.38541,126950609
10/28/1991,0.387655,0.38944,0.381959,0.387655,92404993
10/29/1991,0.387655,0.391156,0.381959,0.38944,120145172
10/30/1991,0.391156,0.396941,0.372528,0.374364,175931054
10/31/1991,0.381959,0.38944,0.376156,0.387655,275101647
11/1/1991,0.38541,0.391156,0.379801,0.383684,238854737
11/4/1991,0.381959,0.381959,0.364774,0.374364,231770159
11/5/1991,0.374364,0.379801,0.366813,0.366813,255868320
11/6/1991,0.368635,0.370539,0.35752,0.361147,281016490
11/7/1991,0.364774,0.379801,0.36292,0.374364,352154606
11/8/1991,0.38541,0.40443,0.383684,0.400497,446021699
11/11/1991,0.402694,0.409831,0.400497,0.40443,195749267
11/12/1991,0.408098,0.411989,0.40443,0.409831,197822734
11/13/1991,0.406272,0.409831,0.402694,0.407219,220644923
11/14/1991,0.408098,0.415545,0.406272,0.411989,223117201
11/15/1991,0.409831,0.411989,0.374364,0.376156,304941868
11/18/1991,0.376156,0.394801,0.376156,0.39211,283329359
11/19/1991,0.38944,0.38944,0.374364,0.38541,338809563
11/20/1991,0.38541,0.391156,0.37792,0.379801,199497590
11/21/1991,0.379801,0.38944,0.379801,0.383684,126764453
11/22/1991,0.383684,0.38944,0.37792,0.38541,116117701
11/25/1991,0.383684,0.393047,0.383684,0.38541,93082889
11/26/1991,0.387655,0.391156,0.376156,0.387655,165284269
11/27/1991,0.38541,0.387655,0.379801,0.383684,75045859
11/29/1991,0.379801,0.387655,0.379801,0.381959,40460446
12/2/1991,0.381959,0.391156,0.376156,0.38944,141106396
12/3/1991,0.391156,0.391156,0.37792,0.379801,122072493
12/4/1991,0.381959,0.381959,0.376156,0.379801,95595079
12/5/1991,0.379801,0.383684,0.370539,0.376156,117726037
12/6/1991,0.372528,0.374364,0.364774,0.366813,233777234
12/9/1991,0.368635,0.376156,0.366813,0.369572,116104396
12/10/1991,0.368635,0.372528,0.364774,0.369572,145519298
12/11/1991,0.370539,0.374364,0.364774,0.368635,100353615
12/12/1991,0.371661,0.374364,0.368635,0.371661,108886982
12/13/1991,0.374364,0.381959,0.374364,0.37919,112887779
12/16/1991,0.37919,0.381959,0.376156,0.379801,91607466
12/17/1991,0.379801,0.383684,0.37792,0.379801,116117701
12/18/1991,0.37792,0.391156,0.376156,0.38944,221455701
12/19/1991,0.38541,0.38944,0.381959,0.381959,136866305
12/20/1991,0.38541,0.387655,0.37792,0.37792,152125391
12/23/1991,0.379801,0.38944,0.376156,0.387655,122431312
12/24/1991,0.391156,0.40443,0.38944,0.393047,223781746
12/26/1991,0.396941,0.413851,0.393047,0.412935,159621931
12/27/1991,0.411989,0.419567,0.409831,0.413851,199072242
12/30/1991,0.413851,0.430644,0.413851,0.426988,217946619
12/31/1991,0.431855,0.43637,0.421292,0.424358,159063695
1/2/1992,0.419567,0.449596,0.417684,0.447813,277268255
1/3/1992,0.451429,0.453222,0.438193,0.443869,225788878
1/6/1992,0.442085,0.443869,0.434557,0.43637,135576978
1/7/1992,0.432752,0.447813,0.432752,0.444757,167889536
1/8/1992,0.439948,0.46074,0.439948,0.454996,276218137
1/9/1992,0.454996,0.468231,0.453222,0.468231,247454588
1/10/1992,0.462869,0.470073,0.458988,0.468231,232873394
1/13/1992,0.468231,0.472133,0.462869,0.466417,128000596
1/14/1992,0.468231,0.48725,0.468231,0.485093,324946102
1/15/1992,0.485093,0.488966,0.474007,0.47788,386580500
1/16/1992,0.479733,0.48327,0.470073,0.472133,348353109
1/17/1992,0.509604,0.519063,0.48725,0.48725,1006805414
1/20/1992,0.485093,0.490778,0.481486,0.481486,248823642
1/21/1992,0.48327,0.48327,0.458988,0.459854,230334633
1/22/1992,0.462869,0.479733,0.46074,0.47788,217986542
1/23/1992,0.48327,0.48725,0.474007,0.485093,164194359
1/24/1992,0.485093,0.494722,0.481486,0.486304,210782399
1/27/1992,0.48725,0.490778,0.48327,0.485093,99037650
1/28/1992,0.48725,0.491597,0.474007,0.490778,206170066
1/29/1992,0.48725,0.494722,0.47576,0.47576,171558082
1/30/1992,0.47788,0.479733,0.472133,0.479733,103384074
1/31/1992,0.481486,0.490778,0.47788,0.48725,171558082
2/3/1992,0.48725,0.498368,0.485093,0.494722,187667831
2/4/1992,0.494722,0.498368,0.488966,0.494722,228965638
2/5/1992,0.498368,0.50221,0.489901,0.497481,191668680
2/6/1992,0.494722,0.496494,0.481486,0.482375,110535123
2/7/1992,0.48327,0.48725,0.472133,0.481486,175093695
2/10/1992,0.481486,0.48327,0.474007,0.474884,102586594
2/11/1992,0.474007,0.479733,0.468231,0.47304,144801517
2/12/1992,0.479733,0.492947,0.474007,0.490778,163729166
2/13/1992,0.490778,0.490778,0.479733,0.48327,90211868
2/14/1992,0.479733,0.48327,0.47576,0.482375,86144628
2/18/1992,0.48327,0.485093,0.472133,0.472133,81120246
2/19/1992,0.472133,0.474007,0.464653,0.466417,113539081
2/20/1992,0.470073,0.48725,0.468231,0.486304,155302130
2/21/1992,0.48725,0.492947,0.485093,0.488966,179892060
2/24/1992,0.498368,0.500142,0.494722,0.497481,203418636
2/25/1992,0.498368,0.515122,0.490778,0.515122,269652021
2/26/1992,0.513152,0.526652,0.513152,0.525764,271871727
2/27/1992,0.526652,0.526652,0.511475,0.515122,144987639
2/28/1992,0.515122,0.519063,0.503985,0.50773,107278624
3/2/1992,0.509604,0.515122,0.505659,0.505659,105922830
3/3/1992,0.509604,0.511475,0.498368,0.499254,117819069
3/4/1992,0.498368,0.50221,0.48725,0.488966,136919477
3/5/1992,0.485093,0.492947,0.474007,0.47788,280936759
3/6/1992,0.47788,0.481486,0.474007,0.481486,159369405
3/9/1992,0.479733,0.48327,0.47788,0.479733,129289972
3/10/1992,0.481486,0.48725,0.479733,0.479733,145612331
3/11/1992,0.479733,0.48327,0.474007,0.47576,156245840
3/12/1992,0.47576,0.479733,0.462869,0.472133,181460505
3/13/1992,0.47576,0.479733,0.466417,0.474884,93973469
3/16/1992,0.472133,0.47788,0.464653,0.476993,66804934
3/17/1992,0.47788,0.479733,0.472133,0.47304,100991599
3/18/1992,0.47576,0.481486,0.474007,0.479733,96166593
3/19/1992,0.479733,0.479733,0.472133,0.474007,140654490
3/20/1992,0.474007,0.47576,0.474007,0.47576,64279450
3/23/1992,0.474007,0.479733,0.474007,0.474007,59427905
3/24/1992,0.47788,0.488966,0.47576,0.488966,248531205
3/25/1992,0.488966,0.488966,0.48327,0.485093,144256555
3/26/1992,0.48725,0.490778,0.479733,0.481486,145997801
3/27/1992,0.480542,0.481486,0.454996,0.458988,313940481
3/30/1992,0.46074,0.46074,0.434557,0.437276,402357956
3/31/1992,0.438193,0.449596,0.43637,0.438193,252345984
4/1/1992,0.430644,0.445673,0.430644,0.443869,189475462
4/2/1992,0.443869,0.447813,0.439356,0.442085,158997255
4/3/1992,0.442085,0.445673,0.439948,0.443869,138208814
4/6/1992,0.443869,0.458988,0.443869,0.457105,121035672
4/7/1992,0.458988,0.46074,0.430644,0.430644,273214238
4/8/1992,0.428822,0.428822,0.411989,0.420454,435574251
4/9/1992,0.421292,0.438193,0.415545,0.430644,228021873
4/10/1992,0.430644,0.432752,0.413851,0.417684,325251875
4/13/1992,0.417684,0.426988,0.415545,0.424999,145771827
4/14/1992,0.434557,0.445673,0.430644,0.442085,171371984
4/15/1992,0.43637,0.458032,0.432752,0.454996,257955217
4/16/1992,0.453222,0.457105,0.439948,0.443869,307002094
4/20/1992,0.443869,0.443869,0.421292,0.426988,244530378
4/21/1992,0.428822,0.430644,0.421292,0.423104,214052172
4/22/1992,0.423104,0.43637,0.423104,0.433384,203564860
4/23/1992,0.432752,0.438193,0.421292,0.428822,216963023
4/24/1992,0.428822,0.438193,0.421292,0.424999,116636052
4/27/1992,0.421292,0.423104,0.413851,0.419567,166467272
4/28/1992,0.415545,0.419567,0.398745,0.408098,206648586
4/29/1992,0.408098,0.428822,0.408098,0.428822,236050168
4/30/1992,0.430644,0.453222,0.424999,0.452374,308876289
5/1/1992,0.451429,0.457105,0.438193,0.445673,159475737
5/4/1992,0.447813,0.46074,0.445673,0.454996,146250349
5/5/1992,0.454996,0.455844,0.447813,0.454996,213719857
5/6/1992,0.457105,0.467344,0.454996,0.464653,211234302
5/7/1992,0.462869,0.468231,0.454996,0.457105,204548490
5/8/1992,0.462869,0.47304,0.458988,0.466417,235810890
5/11/1992,0.466417,0.472133,0.462869,0.468231,107876697
5/12/1992,0.468231,0.474007,0.464653,0.468231,91434717
5/13/1992,0.470073,0.47576,0.468231,0.472133,115679078
5/14/1992,0.472133,0.474007,0.453222,0.461905,186232258
5/15/1992,0.458988,0.46074,0.454996,0.455844,143964162
5/18/1992,0.462869,0.462869,0.451429,0.454384,153201969
5/19/1992,0.457105,0.457105,0.443869,0.446916,156272411
5/20/1992,0.449596,0.453222,0.445673,0.451429,205558616
5/21/1992,0.453222,0.453222,0.442085,0.444757,163410133
5/22/1992,0.443869,0.449596,0.443869,0.447813,55147945
5/26/1992,0.447813,0.449596,0.442085,0.445673,113472606
5/27/1992,0.445673,0.453222,0.443869,0.453222,182869465
5/28/1992,0.451429,0.453222,0.443869,0.447813,151008847
5/29/1992,0.449596,0.455844,0.447813,0.449596,211540008
6/1/1992,0.430644,0.447813,0.421292,0.432752,294374837
6/2/1992,0.432752,0.432752,0.423104,0.424999,184756909
6/3/1992,0.424999,0.424999,0.406272,0.407219,356713663
6/4/1992,0.408098,0.411989,0.402694,0.409831,213799598
6/5/1992,0.411989,0.415545,0.408098,0.412935,133782621
6/8/1992,0.413851,0.413851,0.406272,0.408098,123826930
6/9/1992,0.408098,0.408098,0.402694,0.406272,120198316
6/10/1992,0.406272,0.411989,0.402694,0.40443,150251221
6/11/1992,0.40443,0.408098,0.402694,0.405336,166759648
6/12/1992,0.409831,0.413851,0.408098,0.410708,114535947
6/15/1992,0.406272,0.406272,0.394801,0.395778,224526052
6/16/1992,0.38944,0.391156,0.366813,0.370539,433593773
6/17/1992,0.368635,0.370539,0.353589,0.35752,361073399
6/18/1992,0.35752,0.368635,0.336696,0.340403,514727395
6/19/1992,0.346077,0.346077,0.329246,0.336696,507270584
6/22/1992,0.331029,0.336696,0.321657,0.332774,462769429
6/23/1992,0.33853,0.342471,0.334676,0.340403,369739688
6/24/1992,0.342471,0.346077,0.340403,0.346077,250485152
6/25/1992,0.349724,0.349724,0.340403,0.343051,190605288
6/26/1992,0.344295,0.346077,0.334676,0.340403,130977995
6/29/1992,0.344295,0.354495,0.340403,0.351794,223622307
6/30/1992,0.351794,0.36292,0.349724,0.361147,229457425
7/1/1992,0.361147,0.372528,0.359243,0.368635,170335218
7/2/1992,0.368635,0.368635,0.344295,0.347843,304582959
7/6/1992,0.349724,0.351794,0.342471,0.347843,144788205
7/7/1992,0.347843,0.347843,0.327382,0.332774,245766537
7/8/1992,0.331029,0.344295,0.331029,0.344295,232554452
7/9/1992,0.346077,0.349724,0.344295,0.3452,196759434
7/10/1992,0.346077,0.347843,0.337583,0.344295,170654216
7/13/1992,0.344295,0.354495,0.340403,0.353589,149015043
7/14/1992,0.353589,0.361147,0.353589,0.35752,149520185
7/15/1992,0.35752,0.368635,0.355402,0.361147,207047384
7/16/1992,0.359243,0.368635,0.355402,0.366813,165909040
7/17/1992,0.33853,0.346077,0.335593,0.33853,502764716
7/20/1992,0.336696,0.340403,0.331029,0.336696,228008592
7/21/1992,0.342471,0.347843,0.33853,0.344295,156591446
7/22/1992,0.340403,0.342471,0.331029,0.332774,192226896
7/23/1992,0.334676,0.336696,0.329246,0.336696,203551509
7/24/1992,0.334676,0.347843,0.331029,0.3452,160180184
7/27/1992,0.344295,0.349724,0.340403,0.340403,2844446
7/28/1992,0.342471,0.349724,0.340403,0.349724,159316276
7/29/1992,0.350593,0.359243,0.349724,0.355402,297604762
7/30/1992,0.355402,0.35752,0.351794,0.355402,163649453
7/31/1992,0.355402,0.35752,0.351794,0.351794,107650795
8/3/1992,0.351794,0.355402,0.342471,0.344295,81346274
8/4/1992,0.33853,0.344295,0.336696,0.342471,142076692
8/5/1992,0.342471,0.342471,0.334676,0.336696,165271066
8/6/1992,0.332774,0.334676,0.321657,0.331029,306151498
8/7/1992,0.315981,0.329246,0.312375,0.326554,260095090
8/10/1992,0.325284,0.334676,0.323551,0.331896,108528055
8/11/1992,0.334676,0.334676,0.323551,0.327382,143964162
8/12/1992,0.329246,0.332774,0.325284,0.331896,144057222
8/13/1992,0.334676,0.342471,0.332774,0.336696,202926871
8/14/1992,0.33853,0.340403,0.334676,0.336696,161522708
8/17/1992,0.332774,0.336696,0.329246,0.336696,152750067
8/18/1992,0.334676,0.340403,0.334676,0.336696,133290749
8/19/1992,0.335593,0.340403,0.334676,0.334676,202395196
8/20/1992,0.336696,0.33853,0.332774,0.336696,129250095
8/21/1992,0.336696,0.340403,0.331029,0.335593,129914652
8/24/1992,0.332774,0.336696,0.325284,0.325284,180596449
8/25/1992,0.325284,0.334676,0.325284,0.334065,157083223
